SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome
1,0.0,69,0,0.507020679,20,0,1,0,3916.0
1,0.461333434,38,0,1.205208801,10,0,1,0,2226.0
1,0.13036156,31,0,0.314934389,5,0,1,0,4800.0
1,0.170750655,59,0,0.295507015,13,0,2,0,5630.0
1,0.00141022,51,0,3138.0,11,0,2,0,0.1
1,0.05993179,58,0,0.234230865,5,0,1,0,8021.0
1,0.12431172900000001,49,0,0.200213471,9,0,1,0,17800.0
1,0.06761558299999999,68,0,0.309672582,5,0,1,0,4000.0
1,0.430501139,40,0,0.762816422,10,0,1,0,4700.0
1,0.05319734,64,0,31.0,2,0,0,0,0.6
0,0.683305336,32,0,0.18376948,3,0,0,0,3400.0
1,0.436702046,76,1,0.082855654,4,0,0,0,1918.0
1,0.9999998999999999,45,2,0.37812393,5,0,2,0,5841.0
1,0.0,64,0,0.0,4,0,0,0,7000.0
1,0.9999998999999999,65,0,0.0,1,0,0,0,4451.0
1,0.367181982,33,0,0.264983439,12,0,1,0,16000.0
1,0.041787073,63,0,0.36403444799999995,14,0,1,0,6850.0
1,0.121704503,63,1,0.066733317,13,1,0,0,4000.0
1,0.058153892,53,0,0.2424531,8,0,1,0,10500.0
1,0.043246630999999994,68,0,0.019797624,3,0,0,0,2272.0
1,0.075530816,51,0,1.81479014,6,0,1,0,1500.0
1,0.6916514109999999,57,3,0.209723785,18,0,1,0,8000.0
1,0.049244838,42,1,0.6499321570000001,11,0,1,0,3684.0
1,0.07824837,52,0,0.269654666,8,0,1,0,4082.0
1,0.343541944,22,1,0.009744214000000001,2,0,0,0,820.0
1,0.394379259,47,0,0.8424210109999999,11,0,3,0,7500.0
1,0.042331296,65,0,0.2736792,16,0,1,0,2100.0
1,0.385261474,30,0,115.0,2,0,0,0,0.5
1,0.9999998999999999,27,1,0.138702054,5,0,1,0,5500.0
1,0.11452569800000001,63,0,0.5883321570000001,10,0,2,0,4250.0
1,0.41427824,53,0,0.369857747,6,0,0,0,2600.0
1,0.573843023,32,0,0.347720068,7,0,1,0,4100.0
1,0.00570764,59,0,9.0,3,0,0,0,950.2
1,0.0,35,0,8199.0,7,0,1,1,0.3
1,0.004488789,48,0,0.22797191100000003,8,0,2,0,11961.0
1,0.627720815,61,0,0.605693069,8,0,1,0,4039.0
1,0.0072808890000000005,63,0,11.0,7,1,0,0,7.1
1,0.049185963,39,0,0.41388400700000005,6,0,1,0,2275.0
1,0.55028434,45,0,0.112544955,6,0,0,0,4726.0
1,0.0,98,0,0.096361455,6,0,0,0,2500.0
1,0.9999998999999999,53,0,0.0,1,0,0,0,3700.0
1,0.0,22,0,0.0,2,0,0,0,820.0
1,0.000520586,55,0,0.217290574,17,0,3,0,8200.0
1,0.100937981,58,0,1237.0,14,0,1,0,0.4
1,0.12431582699999999,32,0,0.431871706,13,0,2,0,8916.0
1,0.033776567,44,0,0.20193410899999997,10,0,0,0,6100.0
1,0.286009847,65,0,3622.0,5,0,1,0,0.0
1,0.380769509,55,2,0.74845031,9,0,2,0,5000.0
1,1.066884769,28,1,0.274368231,4,0,0,0,3600.0
1,0.31945582699999997,42,0,0.530359956,8,0,4,0,8250.0
1,0.295667022,60,0,0.34798376700000005,8,0,2,0,11580.0
1,0.052234365,43,0,0.48127985799999995,8,0,2,0,9000.0
1,0.029917177000000003,47,1,0.261343805,9,0,1,0,6875.0
1,0.08908205599999999,45,0,0.621226641,8,0,1,0,4173.0
1,0.49310138,62,1,1.1405371640000002,7,1,1,3,1600.0
1,0.049051894000000006,58,0,0.202415497,9,0,2,0,12750.0
0,0.9582605940000001,46,0,651.0,4,0,0,0,0.3
1,0.438401776,54,1,0.082788671,5,0,0,0,917.0
1,0.448955104,31,0,0.13202344,4,0,0,0,2900.0
1,0.0,30,0,578.0,4,0,0,0,0.0
1,0.85440416,31,0,0.171443807,5,0,0,0,7500.0
1,0.301410954,29,0,0.133333333,5,0,0,0,3554.0
1,0.0,57,0,0.378303426,6,0,1,0,6129.0
1,0.9999998999999999,40,0,0.0,1,0,0,0,5000.0
1,0.164046062,56,0,0.296061212,9,0,2,0,11500.0
1,0.216771806,57,0,0.626813096,13,0,3,0,4825.0
1,0.6973408059999999,53,0,0.695320094,11,0,2,0,7200.0
1,0.47315792799999995,49,0,0.21768452600000002,6,0,1,0,2668.0
1,0.004386955,59,1,1865.0,9,0,2,0,0.2
1,0.002999,23,0,0.0,4,0,0,0,1500.0
1,0.01361178,69,0,1.125574273,15,0,2,0,3917.0
0,1.19760479,49,0,1021.0,2,3,1,0,0.1
1,0.9999998999999999,40,0,1.019937235,5,0,4,0,5416.0
1,0.0,37,0,0.315164221,4,0,1,0,4292.0
1,0.0,64,0,698.0,8,0,1,0,0.4
1,0.385848125,61,0,0.538852833,20,0,1,0,5700.0
1,0.36192553299999997,62,1,0.35944618700000003,16,0,2,0,16900.0
1,0.109849385,41,0,0.6028392770000001,9,0,2,0,5916.0
1,0.97087864,50,0,455.0,2,0,0,0,0.8
1,0.12731293300000002,61,0,0.09909268800000001,9,0,0,0,5620.0
1,0.096936052,33,0,0.141750228,4,0,1,0,8775.0
1,0.318056955,70,0,1466.0,8,0,1,0,0.3
1,0.0047969729999999995,75,0,0.000315507,3,0,0,0,6338.0
1,0.950939875,54,3,0.157214645,7,1,1,0,13929.0
1,0.009749756,47,0,0.008207071,9,0,0,1,3167.0
1,0.000853624,66,0,1303.0,6,0,1,0,0.3
1,0.088407443,45,0,0.28314316,12,0,1,0,8500.0
1,0.182067864,40,0,0.436247913,11,0,2,0,9583.0
0,0.429473354,43,0,0.484969407,6,0,1,0,3758.0
1,0.050852885,48,0,0.42939265200000004,7,0,1,0,4000.0
1,0.512327066,61,3,0.439263995,18,0,2,0,6412.0
1,0.0,44,0,0.254985001,6,0,2,0,11333.0
1,0.221519462,41,0,2.105179283,7,0,1,0,1254.0
1,0.33617327700000005,54,1,0.589592412,24,0,1,0,3900.0
1,0.08903806,63,0,0.304222924,32,0,0,0,6961.0
1,0.9999998999999999,33,0,0.144226761,4,0,0,0,2398.0
1,0.392722505,32,0,0.479663713,9,0,2,0,4400.0
1,0.7882493290000001,61,0,3.15206878,15,0,3,0,1860.0
1,0.192314402,43,1,0.067701515,10,0,0,0,5346.0
1,0.55192589,53,0,786.0,8,1,0,0,0.0
1,0.006023115999999999,44,0,0.119510299,3,0,0,0,5145.0
1,0.320812359,48,0,5589.0,23,0,2,0,0.0
1,0.155121775,36,1,1135.0,4,0,1,1,0.1
1,0.016848846,60,0,0.33638051700000005,20,0,2,0,7000.0
1,0.008956516999999999,89,0,12.0,5,0,0,0,0.0
1,0.20756918,55,0,4175.0,18,0,1,0,0.0
1,0.371409356,39,0,0.119235096,5,0,0,0,8000.0
1,0.0866631,66,0,0.477807117,8,0,2,0,7952.0
0,0.11660279300000001,40,0,0.42487684700000006,7,0,0,0,2435.0
1,0.037958482,57,0,0.1612561,5,0,2,0,9425.0
1,0.403309204,25,2,0.156515319,6,0,0,0,2708.0
1,0.006153711,81,0,0.00095229,9,0,0,0,10500.0
0,0.36884403299999996,52,1,0.07866202900000001,8,0,0,3,9775.0
1,0.62694922,52,0,0.218866781,6,0,2,0,9900.0
1,0.06209872599999999,52,0,0.261245675,4,0,0,0,1733.0
1,0.01020865,64,0,0.35983522100000004,22,0,1,0,4854.0
1,0.9999998999999999,41,0,0.158531043,3,0,1,0,11000.0
1,0.17585506,70,2,0.423637345,16,0,1,0,7411.0
1,0.043781417,29,0,0.011036468,8,0,0,0,2083.0
1,0.050424459000000005,47,0,0.30942264399999997,11,0,1,0,4000.0
1,0.0054410430000000004,32,0,0.205358928,12,0,0,0,5000.0
1,0.8455914609999999,51,2,0.501653595,14,0,2,0,10582.0
1,0.020309701,42,0,0.571809397,8,0,2,0,3000.0
0,0.256327786,39,1,548.0,5,0,0,0,0.2
1,0.088403235,40,0,3057.0,6,0,2,0,0.1
1,0.008035015,51,1,13.0,5,0,0,0,1041.8
1,0.118088225,54,0,0.272222712,11,0,1,0,11350.0
1,0.035482212,70,0,0.5780028939999999,10,0,0,0,3454.0
0,0.521478521,24,0,0.008375209,3,0,0,0,1790.0
1,0.9999998999999999,62,0,0.436575713,4,1,1,0,4800.0
1,0.140247454,57,1,0.40572095700000005,20,0,3,0,15416.0
1,0.13581297,66,0,0.6316202989999999,16,0,9,0,28000.0
1,0.002057845,59,0,0.458093449,12,0,2,0,16500.0
1,0.10505688699999999,49,0,2137.0,4,0,1,0,0.0
0,0.002158816,69,0,0.416775315,11,0,1,0,2300.0
1,0.533911015,34,0,0.138863173,6,0,0,0,5400.0
1,0.065630892,31,0,0.162635688,10,0,0,0,5250.0
1,0.808719128,55,2,0.146308949,7,0,0,0,6000.0
1,0.557445072,58,1,0.252971892,13,0,2,0,9000.0
0,0.0,62,2,3489.0,18,0,2,1,0.2
1,0.039646889,62,1,0.188449848,14,0,0,0,2960.0
1,0.19345163699999998,49,0,1723.0,2,0,1,0,0.0
1,0.492075858,64,0,0.7209098859999999,24,0,2,0,8000.0
1,0.108076312,49,0,0.162889896,8,0,0,0,3750.0
1,0.323744949,28,0,0.021563342000000003,9,0,0,0,11500.0
1,0.0,72,0,481.0,4,0,0,0,0.0
1,0.010206193,45,0,148.0,5,0,0,0,0.4
1,0.9871056020000001,76,0,0.509862199,9,0,0,0,3700.0
1,0.14801573099999998,45,0,0.323279453,7,0,3,0,6000.0
1,0.276966396,39,0,0.353329334,5,0,1,0,5000.0
1,0.24085752600000002,36,0,0.274748478,14,0,1,0,8050.0
1,0.349314554,71,0,0.383392058,7,0,2,0,10500.0
1,0.9999998999999999,50,0,1371.0,5,0,1,0,0.4
1,0.009873765999999999,34,0,0.000425441,1,0,0,0,4700.0
1,0.7713248640000001,42,0,44.0,2,0,0,0,0.1
1,0.895844201,59,2,0.085085693,7,4,0,0,8226.0
1,0.037134673,54,0,0.6278248120000001,24,0,6,0,15000.0
1,0.066936043,74,0,0.22359040800000002,6,0,0,0,3085.0
1,0.9999998999999999,41,0,0.220283019,1,0,1,0,10599.0
1,0.041015983,45,0,0.332169497,3,0,1,0,6300.0
1,0.39837307,62,0,0.5271614379999999,6,0,0,0,1306.0
1,0.023332752999999998,80,0,0.007590596999999999,6,0,0,0,4083.0
1,0.5784211029999999,40,2,0.599925009,12,0,4,0,8000.0
1,0.383910485,32,0,1101.0,10,0,1,0,0.6
1,0.018493547,67,0,96.0,13,0,0,0,0.1
1,0.00042895199999999997,60,0,0.323648912,15,0,3,0,17966.0
1,0.798201798,43,0,2965.0,2,0,1,0,0.1
1,0.703623179,68,0,0.319595449,14,0,0,0,7909.0
1,0.150110375,31,0,0.44955045,4,0,0,0,1000.0
1,0.010928962,31,0,0.083638787,2,0,0,0,3000.0
1,0.022557384,83,0,450.0,12,0,0,0,0.1
1,1.026903481,53,0,0.771076628,7,0,3,0,6250.0
1,0.504450234,33,0,0.486776673,10,0,2,0,8847.0
1,0.015693188,56,0,2112.0,7,0,2,0,0.4
1,0.018310297,64,0,1722.0,10,0,1,0,0.0
1,0.000480466,67,0,0.6417245220000001,17,0,2,0,11666.0
1,0.071885411,71,0,1750.0,12,0,0,0,0.0
1,0.093520299,54,0,0.33694083700000005,10,0,0,0,5543.0
1,0.01029897,29,0,0.00119952,1,0,0,0,2500.0
1,0.0,73,0,0.008998714,9,0,0,0,7000.0
1,0.19520620600000002,83,0,0.258785473,10,0,2,0,6800.0
1,0.16704502,88,0,1.193859336,12,0,4,0,2800.0
1,0.058420017000000005,63,0,0.209538979,21,0,1,0,11300.0
1,0.08339698599999999,39,0,451.0,3,0,0,0,0.1
1,0.234100008,82,3,0.576284743,19,0,2,0,5000.0
1,0.296802991,62,0,0.557176196,8,0,3,0,15425.0
1,0.016423297,55,0,17.0,2,0,0,0,0.5
1,0.423832414,27,0,0.256687536,9,0,0,0,3513.0
1,0.276531924,38,0,0.124058396,2,0,1,0,15000.0
1,0.57762185,71,1,0.4925,14,0,2,0,6399.0
1,0.000735258,62,0,0.30946145,8,0,2,0,12217.0
1,0.005727431,51,0,0.000491723,5,0,0,0,6100.0
1,0.578484792,36,0,0.587937743,14,0,3,0,5139.0
1,0.04959504,84,0,0.00419916,5,0,0,0,3333.0
1,0.367544152,23,0,33.0,2,0,0,0,0.0
1,0.012098161999999999,86,0,0.003149843,6,0,0,0,6666.0
1,0.151479835,71,0,0.105298234,7,0,0,0,3000.0
1,0.0,49,0,0.200839958,12,0,1,0,6666.0
1,0.9287350000000001,48,0,3475.0,12,0,2,0,0.0
0,0.6831863359999999,40,2,0.494437577,4,3,1,0,14561.0
1,0.010453067,62,0,0.133924799,14,0,1,0,7100.0
1,0.220718472,53,0,0.68705036,9,0,1,0,1945.0
1,0.7965970609999999,53,1,0.293059126,8,0,0,0,3500.0
1,0.43951209799999996,66,0,0.027951606,2,0,0,0,2396.0
0,1.334721066,39,1,0.091131998,7,0,0,1,2446.0
1,0.008982381,64,0,0.042921887,3,0,1,0,3750.0
1,0.004570993,28,0,0.008594983,4,0,0,0,5700.0
1,0.9999998999999999,76,1,0.391034031,6,1,2,0,3055.0
1,0.034267478,67,0,64.0,14,0,0,0,1546.0
1,0.00040025,56,0,0.184971098,9,0,2,0,6400.0
1,0.094306606,58,0,0.261859793,4,0,1,0,9000.0
1,0.959685593,50,1,0.244180597,8,0,0,0,6400.0
1,0.090641562,54,2,0.19394972800000002,14,0,2,0,15833.0
1,0.03700493,49,0,0.254529255,11,0,2,0,10100.0
0,0.187207111,77,0,1.056377449,18,0,2,0,2500.0
1,0.0,29,0,0.077292271,6,0,1,0,10000.0
1,0.0,83,0,1.0,3,0,0,0,616.8
1,0.7841621120000001,45,2,0.45444801700000004,13,1,1,0,6530.0
1,0.0,45,0,3509.0,6,0,2,0,0.0
1,0.852541573,34,0,1.19494987,12,0,1,0,2692.0
1,0.0,41,0,5998.0,6,0,3,0,0.0
1,0.009999817,60,0,0.179162073,9,0,1,0,5441.0
1,0.015857761,62,0,20.0,6,0,0,0,0.2
1,0.11265426,51,2,0.572492288,10,0,1,0,9400.0
1,0.8957014329999999,27,0,0.45508982,4,0,0,0,500.0
1,0.079873478,51,0,0.282359913,15,0,4,0,27000.0
1,0.38617537799999996,48,0,0.285255266,3,0,0,0,2800.0
1,0.254165858,33,0,0.390048867,10,0,0,0,4501.0
1,0.009244701999999999,43,0,0.602339766,10,0,3,0,10000.0
1,0.9999998999999999,35,0,0.012341447,0,0,0,0,2916.0
1,0.271540674,53,0,0.419955179,9,0,2,0,10262.0
1,0.016973238,66,0,0.01233566,9,0,0,0,6160.0
1,0.247875972,45,2,0.519872011,7,0,1,0,5937.0
1,0.266511455,53,0,0.242702742,14,0,1,0,13600.0
0,0.067752545,61,0,0.389902524,13,0,2,1,4000.0
1,0.120044027,47,0,0.16122121,5,0,0,0,5600.0
1,0.120575885,27,0,0.027758501,1,0,0,0,1440.0
1,0.00103696,54,0,0.0,2,0,0,0,5000.0
0,0.9999998999999999,58,0,0.004061738,0,0,0,0,3692.0
1,0.0,55,0,4391.0,9,0,1,0,0.1
0,0.7661266090000001,45,2,0.8029821290000001,13,0,6,0,9120.0
1,1.115554921,44,2,0.42133037100000004,5,1,1,1,7200.0
1,0.0,58,0,33448.0,28,0,4,0,0.1
1,0.0,51,0,0.162143918,3,0,1,0,7406.0
1,0.003592712,51,0,0.40164399100000003,29,0,1,0,10583.0
1,0.18899055,40,0,0.135172965,5,0,0,0,5000.0
0,0.9999998999999999,32,0,0.022998296,0,0,0,0,2347.0
1,0.001890225,42,0,0.21403929800000002,16,0,3,0,6666.0
1,0.032845492000000004,68,0,0.002790373,7,0,0,0,2866.0
1,0.0,82,1,0.0,8,0,0,0,5749.1
1,0.460798461,33,0,0.327127293,9,0,1,0,7250.0
1,0.005053673,52,0,0.257771314,10,0,2,0,5500.0
1,0.364325034,42,0,0.317695832,5,0,1,0,9165.0
1,0.572680069,53,0,0.332507228,11,0,1,0,9683.0
1,0.009140015999999999,49,0,0.245672508,7,0,1,0,9300.0
1,0.097708432,41,0,0.316273675,12,0,7,0,50000.0
1,0.544703355,34,3,0.39386871,11,0,0,0,3000.0
1,0.019807678000000002,67,0,0.267649075,8,0,1,0,2917.0
1,0.018962261,70,0,0.043039735999999995,7,0,0,0,11500.0
1,0.047870712999999995,31,0,0.47992259299999995,6,0,1,0,6200.0
1,0.451920773,66,0,4440.0,24,0,2,0,0.0
1,0.043494387999999995,45,0,1.2153018070000001,11,0,2,0,2600.0
1,0.38430345899999996,50,0,2040.0,7,0,1,0,0.4
1,0.11867541300000001,65,1,2777.0,22,0,1,0,0.0
1,0.6652206979999999,51,0,0.384755542,12,0,1,0,6585.0
1,0.091922521,64,0,0.011560694,3,0,0,0,6400.0
1,0.722722896,55,0,1.055208333,6,0,2,0,1919.0
1,0.049298339000000004,85,0,0.079704017,11,0,1,0,4729.0
1,0.970124175,38,2,0.502399409,12,0,0,1,5417.0
1,0.0,74,0,0.017800262,10,0,0,0,5336.0
1,0.14106358300000002,47,0,0.101710212,6,0,1,0,22160.0
1,0.275429943,47,0,0.5264906770000001,5,0,1,0,5416.0
1,0.029774903,46,0,0.305800072,5,0,1,0,8292.0
1,0.832157797,52,0,0.220376348,18,0,1,0,12700.0
1,0.079942898,49,2,3.0,4,0,0,1,2954.7
1,0.010939889,42,0,0.282803509,8,0,1,0,10600.0
0,0.484357022,48,0,0.33826600100000004,7,0,1,0,11014.0
1,0.187266773,51,0,0.528979847,15,0,1,0,6400.0
1,0.009019018,46,0,2452.0,7,0,1,0,0.1
1,0.251681594,48,0,0.332666788,6,0,1,0,5500.0
1,0.013109408999999999,62,0,474.0,8,0,0,0,0.1
0,0.9999998999999999,24,0,0.030805687000000002,3,0,0,0,1687.0
1,0.464881886,47,0,4015.0,16,0,1,0,0.0
1,0.322875573,59,0,0.6069694370000001,14,0,1,0,3500.0
1,0.594400933,29,0,0.171961033,6,0,0,0,2360.0
1,0.26134417,32,0,0.180876595,5,0,0,0,7916.0
1,0.11564849599999999,53,0,0.161848149,15,0,0,0,3700.0
1,0.018294518,41,0,0.07157412099999999,8,0,0,0,7851.0
1,0.9999998999999999,43,0,257.0,1,0,0,0,0.8
1,0.622465419,69,0,0.098557884,6,0,1,0,12550.0
0,0.725958696,67,0,0.479046243,6,0,0,0,2767.0
1,0.005134517,69,0,0.081420817,11,0,2,0,10500.0
1,0.0,44,0,1.003997335,7,0,1,0,1500.0
1,0.16004199800000002,55,0,0.168670835,3,0,1,0,12473.0
1,0.022180766,73,0,0.004427334000000001,17,0,0,0,10389.0
0,0.7062758840000001,74,0,0.472547255,5,0,0,0,3332.0
1,0.00335473,64,0,0.033083645,5,0,0,0,8009.0
1,0.20746732199999998,60,0,0.643568841,9,0,1,0,2207.0
1,0.292772737,90,0,1490.0,3,0,0,0,0.6
1,0.240585441,46,3,0.184969172,14,0,0,0,6000.0
1,0.791128886,48,0,0.944511098,7,0,1,0,3333.0
0,0.7113369979999999,61,0,203.0,9,0,0,0,0.5
1,0.797622354,42,0,0.689655172,14,0,0,0,2000.0
1,0.009099266,81,1,783.0,8,0,1,0,0.0
1,0.066182196,64,0,0.052591072,10,0,0,0,3897.0
1,0.07865614900000001,43,0,0.140049648,6,0,1,0,4833.0
1,0.9999998999999999,22,0,430.0,1,0,0,0,0.0
1,0.24174196399999998,49,0,0.296736261,5,0,2,0,8333.0
1,0.058278973,50,0,0.302876603,10,0,2,0,13800.0
1,0.055673827,32,0,25.0,3,0,0,0,0.5
1,0.03630159,77,0,0.26361867699999997,11,0,1,0,3083.0
1,0.160778135,58,0,0.008776803,3,0,0,0,9000.0
1,0.10216761,39,0,0.448493619,7,0,1,0,7600.0
1,0.9999998999999999,49,2,295.0,2,0,0,0,0.7
1,0.236216752,45,0,0.47630092799999996,9,0,2,0,9915.0
1,0.046910970999999996,67,0,0.31135291,15,0,2,0,7627.0
1,0.9999998999999999,32,0,0.17830219600000002,1,0,0,1,3050.0
1,0.0,56,0,0.07764779,5,0,0,0,9658.0
1,0.140692965,32,0,0.508980007,7,0,1,0,2950.0
1,0.374101619,55,2,0.13862376099999998,5,0,1,0,11000.0
1,0.15140405,31,0,0.76092545,9,0,1,0,3500.0
1,0.003842922,40,0,0.412842549,14,0,2,0,6166.0
1,0.173071351,51,0,0.484095729,15,0,1,0,3300.0
1,0.264038735,35,0,0.287884846,4,0,0,1,2500.0
1,0.621359466,42,0,0.28322747600000003,2,0,0,0,4250.0
1,0.579977948,31,0,466.0,8,0,0,0,0.8
1,0.11412941,30,1,0.24287856100000002,5,0,0,1,2000.0
1,0.0,69,0,248.0,8,0,0,0,0.2
1,0.0,31,0,0.0,3,0,0,0,2916.0
1,0.22363444,56,0,0.28447629399999996,11,0,2,0,12000.0
1,0.166150104,54,0,0.352988751,13,0,4,0,13600.0
1,0.021678266,63,0,3987.0,7,0,2,0,0.0
1,0.10839458,58,0,0.49859944,3,0,2,0,15350.0
1,0.0,70,0,0.0,2,0,0,0,2300.0
1,0.800639872,43,2,0.402831094,6,0,1,1,4167.0
1,0.9999998999999999,45,0,0.32416993899999996,1,2,0,0,2800.0
0,0.545881587,68,1,423.0,6,0,0,0,0.4
1,1.0568033620000001,45,1,0.025762231,4,1,0,0,8461.0
1,0.007068844,51,0,0.157889045,16,0,1,0,9246.0
1,0.0,35,1,2.0479616309999997,17,0,1,0,1250.0
1,0.676665417,61,1,0.7798350709999999,8,1,2,2,6426.0
1,0.0060061,45,0,0.34650148,6,0,1,0,12833.0
1,0.589083225,46,0,0.23315336899999997,12,0,0,0,5000.0
1,0.000781189,85,0,0.222473179,5,0,1,0,7083.0
1,0.074801546,76,0,303.0,9,0,1,0,0.9
0,0.9999998999999999,41,0,0.025151226000000002,2,0,0,0,3140.0
1,0.10048739999999999,48,0,0.20097129,6,0,1,0,7000.0
1,0.43889027700000005,63,0,1449.0,3,0,1,0,0.3
0,0.9999998999999999,34,1,0.282810341,4,0,1,0,5066.0
0,0.9999998999999999,28,0,0.01489573,1,0,0,0,3020.0
1,0.08072795099999999,50,0,0.744167444,9,0,2,0,7500.0
1,0.000544297,62,2,0.287175325,20,0,2,0,6159.0
1,0.961038961,33,0,1486.0,8,0,0,0,0.0
1,0.33796620299999997,64,0,0.275272162,4,0,1,0,4500.0
1,0.020371134,62,0,0.30778203600000004,7,0,1,0,6000.0
1,0.018235742,70,0,0.346650384,18,0,2,0,5731.0
1,0.15277707199999999,44,1,0.6809787079999999,15,0,1,0,8500.0
1,0.607692435,40,0,0.6911528929999999,9,0,2,0,6860.0
1,0.265117038,54,0,0.33670253200000005,14,0,3,0,9200.0
1,0.11824603199999999,33,0,1.118413905,11,0,2,0,1840.0
1,0.9999998999999999,55,0,0.9582083579999999,8,0,3,0,5000.0
0,0.9999998999999999,42,0,0.6337880379999999,3,1,0,1,1905.0
1,0.056162883,59,0,0.141988446,15,0,1,0,9866.0
1,0.291880967,37,0,0.082702471,4,0,0,0,7000.0
1,0.00359964,50,0,0.278267079,2,0,1,0,4200.0
1,0.074312835,68,1,629.0,7,0,1,0,0.5
1,0.561272526,37,0,0.983338887,11,0,1,0,3000.0
1,9684.0,45,1,0.423414023,6,0,2,0,9583.0
0,0.505892271,43,0,0.522134878,19,0,0,0,4833.0
1,0.075795213,43,0,0.016040371,5,0,0,0,11096.0
1,0.084231929,57,0,0.12478401,8,0,2,0,21412.0
1,0.669931857,64,0,0.702276708,20,0,1,0,3996.0
1,0.04833117,45,0,2488.0,7,0,2,0,0.0
1,0.03869082,64,0,0.18673565399999997,9,0,0,0,2125.0
1,0.22047630899999998,67,0,4993.0,18,0,2,0,0.0
1,0.0,64,0,0.26239297,8,0,2,0,8875.0
1,0.508232021,49,0,0.7182281770000001,29,0,7,0,10000.0
1,0.35391918299999997,48,0,0.5754022360000001,10,0,1,0,3666.0
1,0.9999998999999999,38,0,0.002499107,1,0,0,0,2800.0
1,0.5207855579999999,52,1,0.744467158,21,0,2,0,11250.0
1,0.04652521900000001,74,0,0.28037958,12,0,3,0,11380.0
1,0.0,59,0,0.271036448,7,0,3,0,13333.0
1,0.0,64,0,0.197700415,6,0,1,0,9392.0
1,0.053266272,58,0,0.17410624100000002,9,0,0,0,4950.0
1,0.162223176,69,0,4385.0,8,0,2,0,0.0
1,0.130703508,26,0,185.0,5,0,0,0,0.6
1,0.9999998999999999,29,0,2.0,0,0,0,0,246.1
1,0.005559404,89,0,8.0,9,0,0,0,2318.9
1,0.0,40,0,252.0,4,0,0,0,0.3
1,0.617913689,50,1,0.637284701,16,0,1,0,5921.0
1,0.38285876399999996,77,0,0.9618781959999999,6,0,2,0,2150.0
1,0.066946653,68,0,0.094260383,7,0,1,0,6428.0
1,0.242512625,47,0,0.679522318,7,0,1,0,5107.0
0,0.9999998999999999,73,0,0.39055529899999997,4,2,1,0,6500.0
1,0.022666457,52,0,0.014597081000000001,16,0,0,0,5000.0
1,0.19572700899999998,29,0,107.0,1,0,0,0,0.1
1,0.9885008209999999,31,0,0.380689392,10,0,1,0,5250.0
1,0.298612818,81,0,0.09654517300000001,16,0,0,0,20000.0
1,0.11667208300000001,68,0,0.02044094,1,0,0,0,6848.0
1,0.04874761,63,0,0.067506027,7,0,0,0,3732.0
1,0.101422864,61,0,1317.0,6,0,2,0,0.3
1,0.0,48,0,1.7883597880000002,4,0,2,0,1700.0
1,0.001502424,58,0,0.598066422,22,0,10,0,11170.0
1,0.5176168329999999,65,0,0.6749159379999999,10,0,1,0,7434.0
1,0.603565547,73,0,2358.0,12,0,1,0,0.0
1,13498.0,38,0,0.34742761899999997,6,0,1,0,4800.0
1,0.084915085,59,2,0.18270286100000002,2,0,1,0,13666.0
1,0.09761718800000001,65,0,0.23759641899999998,6,0,2,0,10500.0
1,0.319734013,65,0,0.132347061,2,0,0,0,5001.0
0,0.002363422,62,0,0.43473491799999997,8,0,1,0,2734.0
1,0.033296397,81,0,0.014993753,4,0,0,0,2400.0
1,0.038715887000000004,77,0,98.0,5,0,0,0,0.0
1,0.011184369,45,0,0.00619876,6,0,0,0,5000.0
0,0.9999998999999999,51,0,0.943902439,5,5,1,1,3689.0
1,0.59466724,62,0,0.221274175,8,0,0,0,1757.0
1,0.145783993,39,2,0.348405733,11,0,1,0,9000.0
1,0.297421247,26,0,0.207107163,4,0,0,0,1800.0
1,0.0,44,0,0.562304134,7,0,2,0,6700.0
1,0.00014999299999999999,60,0,0.017207223,4,0,0,0,17666.0
1,0.003348573,79,0,0.00076864,7,0,0,0,7805.0
1,0.023464572000000003,63,0,0.149350649,13,0,0,0,1539.0
1,0.759766591,29,0,0.24474775899999998,12,0,1,0,7472.0
0,0.235950701,32,0,0.292376682,9,0,0,0,2229.0
1,0.050143059000000004,60,0,0.310765655,5,0,2,0,6882.0
1,0.0,38,0,0.102305021,3,0,0,0,3166.0
0,0.31590974,49,2,367.0,3,0,0,0,0.6
1,0.9999998999999999,59,0,0.020359935,1,0,0,0,5500.0
1,0.081679506,64,0,2499.0,5,0,1,0,0.0
1,0.060124135,65,0,0.118669022,7,0,1,0,13583.0
1,0.002265063,48,0,0.001624797,9,0,0,0,8000.0
1,0.301698302,21,0,0.009677419,2,0,0,0,929.0
1,0.0,75,0,187.0,4,0,0,0,0.1
1,0.083436758,50,0,69.0,2,0,0,0,0.2
1,0.251884178,53,0,0.46278417899999996,8,0,1,0,6421.0
1,0.002232937,43,0,0.010434292,5,0,0,0,3545.0
1,0.007249799,83,0,7.0,5,0,0,0,1737.8
1,0.0,51,0,0.420971935,6,0,2,0,15000.0
